country,season,country_2,seller_raw,buyer_raw,team_name,league,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played,team_url,season_start,buyer_clean,seller_clean,rivalry_proximity,pos_clean,seller_norm,buyer_norm
England,2019,England,newcastle u21,newcastle united,Newcastle United,Premier League,Arrivals,Matty Longstaff,https://www.transfermarkt.com/matty-longstaff/profil/spieler/484387,Central Midfield,19,England,Newcastle U21,Premier League 2,,FALSE,-,Summer,28,15,3,993,https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2019,2019,newcastle,newcastle,,central midfield,newcastle,newcastle
England,2019,France,nice,newcastle united,Newcastle United,Premier League,Arrivals,Allan Saint-Maximin,https://www.transfermarkt.com/allan-saint-maximin/profil/spieler/272642,Left Winger,22,France,Nice,Ligue 1,1.8e+07,FALSE,"",Summer,31,30,4,2183,https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2019,2019,newcastle,nice,,left winger,nice,newcastle
England,2019,England,rotherham,newcastle united,Newcastle United,Premier League,Arrivals,Dan Barlaser,https://www.transfermarkt.com/dan-barlaser/profil/spieler/256773,Defensive Midfield,23,England,Rotherham,League One,,TRUE,End of loan 31/05/2020,Summer,0,0,0,0,https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2019,2019,newcastle,rotherham,,defensive midfield,rotherham,newcastle
England,2019,England,west ham,newcastle united,Newcastle United,Premier League,Arrivals,Andy Carroll,https://www.transfermarkt.com/andy-carroll/profil/spieler/48066,Centre-Forward,30,England,West Ham,Premier League,0,FALSE,"",Summer,23,21,0,726,https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2019,2019,newcastle,west ham,0.973684210526316,centre-forward,west ham,newcastle
England,2019,Greece,olympiacos,wolverhampton wanderers,Wolverhampton Wanderers,Premier League,Arrivals,Roderick Miranda,https://www.transfermarkt.com/roderick-miranda/profil/spieler/87856,Centre-Back,28,Portugal,Olympiacos,Super League 1,,TRUE,End of loan 30/06/2019,Summer,,,,,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2019,2019,wolves,olympiacos,,centre-back,olympiacos,wolves
England,2019,Poland,pogon szczecin,wolverhampton wanderers,Wolverhampton Wanderers,Premier League,Arrivals,Michal Zyro,https://www.transfermarkt.com/michal-zyro/profil/spieler/67431,Centre-Forward,26,Poland,Pogon Szczecin,Ekstraklasa,,TRUE,End of loan 30/06/2019,Summer,,,,,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2019,2019,wolves,pogon szczecin,,centre-forward,pogon szczecin,wolves
England,2019,Spain,real betis,tottenham hotspur,Tottenham Hotspur,Premier League,Arrivals,Giovani Lo Celso,https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795,Attacking Midfield,23,Argentina,Real Betis,LaLiga,0,TRUE,"",Summer,42,37,2,2153,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,2019,tottenham,real betis,,attacking midfield,real betis,tottenham
England,2019,Spain,real madrid,wolverhampton wanderers,Wolverhampton Wanderers,Premier League,Arrivals,Jesús Vallejo,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,Centre-Back,22,Spain,Real Madrid,LaLiga,0,TRUE,loan transfer,Summer,22,7,0,612,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2019,2019,wolves,real madrid,,centre-back,real madrid,wolves
England,2019,Belgium,rsc anderlecht,wolverhampton wanderers,Wolverhampton Wanderers,Premier League,Arrivals,Leander Dendoncker,https://www.transfermarkt.com/leander-dendoncker/profil/spieler/168157,Defensive Midfield,24,Belgium,RSC Anderlecht,Jupiler Pro League,13800000,FALSE,"",Summer,57,57,6,4066,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2019,2019,wolves,rsc anderlecht,,defensive midfield,rsc anderlecht,wolves
England,2019,England,tottenham u21,tottenham hotspur,Tottenham Hotspur,Premier League,Arrivals,Alfie Whiteman,https://www.transfermarkt.com/alfie-whiteman/profil/spieler/282823,Goalkeeper,20,England,Tottenham U21,Premier League 2,,FALSE,-,Summer,5,0,0,0,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,2019,tottenham,tottenham,,goalkeeper,tottenham,tottenham
England,2019,"",without club,tottenham hotspur,Tottenham Hotspur,Premier League,Arrivals,Michel Vorm,https://www.transfermarkt.com/michel-vorm/profil/spieler/26276,Goalkeeper,35,Netherlands,Without Club,"",,FALSE,-,Summer,13,1,0,120,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2019,2019,tottenham,without club,,goalkeeper,without club,tottenham
England,2019,Spain,ud las palmas,wolverhampton wanderers,Wolverhampton Wanderers,Premier League,Arrivals,Rafa Mir,https://www.transfermarkt.com/rafa-mir/profil/spieler/361254,Centre-Forward,22,Spain,UD Las Palmas,LaLiga2,,TRUE,End of loan 30/06/2019,Summer,,,,,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2019,2019,wolves,ud las palmas,,centre-forward,ud las palmas,wolves
England,2019,Spain,ud sanse,wolverhampton wanderers,Wolverhampton Wanderers,Premier League,Arrivals,Jack Ruddy,https://www.transfermarkt.com/jack-ruddy/profil/spieler/346175,Goalkeeper,21,Scotland,UD Sanse,2ª B - Grupo I,,TRUE,End of loan 30/06/2019,Summer,,,,,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2019,2019,wolves,ud sanse,,goalkeeper,ud sanse,wolves
England,2019,Spain,villarreal,west ham united,West Ham United,Premier League,Arrivals,Pablo Fornals,https://www.transfermarkt.com/pablo-fornals/profil/spieler/357885,Central Midfield,23,Spain,Villarreal,LaLiga,2.8e+07,FALSE,"",Summer,41,40,4,2424,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2019,2019,west ham,villarreal,,central midfield,villarreal,west ham
England,2019,Germany,würzb. kickers,wolverhampton wanderers,Wolverhampton Wanderers,Premier League,Arrivals,Phil Ofosu-Ayeh,https://www.transfermarkt.com/phil-ofosu-ayeh/profil/spieler/133858,Right-Back,27,Ghana,Würzb. Kickers,3. Liga,,TRUE,End of loan 30/06/2019,Summer,0,0,0,0,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2019,2019,wolves,würzb. kickers,,right-back,wrzb kickers,wolves
England,2020,Netherlands,ado den haag,brighton & hove albion,Brighton & Hove Albion,Premier League,Arrivals,Tudor Băluță,https://www.transfermarkt.com/tudor-baluta/profil/spieler/433976,Defensive Midfield,21,Romania,ADO Den Haag,Eredivisie,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2020,2020,brighton,ado den haag,,defensive midfield,ado den haag,brighton
England,2020,Netherlands,ado den haag,leeds united,Leeds United,Premier League,Arrivals,Laurens De Bock,https://www.transfermarkt.com/laurens-de-bock/profil/spieler/110668,Left-Back,27,Belgium,ADO Den Haag,Eredivisie,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2020,2020,leeds,ado den haag,,left-back,ado den haag,leeds
England,2020,Netherlands,ajax,brighton & hove albion,Brighton & Hove Albion,Premier League,Arrivals,Joël Veltman,https://www.transfermarkt.com/joel-veltman/profil/spieler/111195,Right-Back,28,Netherlands,Ajax,Eredivisie,1e+06,FALSE,"",Summer,39,34,1,2651,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2020,2020,brighton,ajax,,right-back,ajax,brighton
England,2020,Netherlands,ajax,chelsea fc,Chelsea FC,Premier League,Arrivals,Hakim Ziyech,https://www.transfermarkt.com/hakim-ziyech/profil/spieler/217111,Right Winger,27,Morocco,Ajax,Eredivisie,4e+07,FALSE,"",Summer,46,39,6,1900,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2020,2020,chelsea,ajax,,right winger,ajax,chelsea
England,2020,Netherlands,ajax,manchester united,Manchester United,Premier League,Arrivals,Donny van de Beek,https://www.transfermarkt.com/donny-van-de-beek/profil/spieler/288255,Central Midfield,23,Netherlands,Ajax,Eredivisie,3.9e+07,FALSE,"",Summer,54,36,1,1460,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2020,2020,man utd,ajax,,central midfield,ajax,man utd
England,2020,Spain,alavés,west ham united,West Ham United,Premier League,Arrivals,Roberto,https://www.transfermarkt.com/roberto/profil/spieler/37403,Goalkeeper,34,Spain,Alavés,LaLiga,,TRUE,End of loan 20/07/2020,Summer,,,,,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2020,2020,west ham,alavés,,goalkeeper,alavs,west ham
England,2020,France,angers sco,wolverhampton wanderers,Wolverhampton Wanderers,Premier League,Arrivals,Rayan Aït-Nouri,https://www.transfermarkt.com/rayan-ait-nouri/profil/spieler/578391,Left-Back,19,Algeria,Angers SCO,Ligue 1,0,TRUE,loan transfer,Summer,32,24,1,1630,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2020,2020,wolves,angers sco,,left-back,angers sco,wolves
England,2020,England,arsenal u21,arsenal fc,Arsenal FC,Premier League,Arrivals,Emile Smith Rowe,https://www.transfermarkt.com/emile-smith-rowe/profil/spieler/392765,Attacking Midfield,20,England,Arsenal U21,Premier League 2,,FALSE,-,Summer,37,33,4,2220,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,2020,arsenal,arsenal,,attacking midfield,arsenal,arsenal
England,2020,England,arsenal,aston villa,Aston Villa,Premier League,Arrivals,Emiliano Martínez,https://www.transfermarkt.com/emiliano-martinez/profil/spieler/111873,Goalkeeper,28,Argentina,Arsenal,Premier League,17400000,FALSE,"",Summer,38,38,0,3420,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,2020,aston villa,arsenal,0.173684210526316,goalkeeper,arsenal,aston villa
England,2020,Spain,atlético,arsenal fc,Arsenal FC,Premier League,Arrivals,Thomas Partey,https://www.transfermarkt.com/thomas-partey/profil/spieler/230784,Defensive Midfield,27,Ghana,Atlético,LaLiga,5e+07,FALSE,"",Summer,35,33,0,2109,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,2020,arsenal,atlético,,defensive midfield,atltico,arsenal
England,2020,Türkiye,besiktas,arsenal fc,Arsenal FC,Premier League,Arrivals,Mohamed Elneny,https://www.transfermarkt.com/mohamed-elneny/profil/spieler/160438,Defensive Midfield,28,Egypt,Besiktas,Süper Lig,,TRUE,End of loan 03/08/2020,Summer,55,41,3,2406,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,2020,arsenal,besiktas,,defensive midfield,besiktas,arsenal
England,2020,England,chelsea,arsenal fc,Arsenal FC,Premier League,Arrivals,Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,Left Winger,32,Brazil,Chelsea,Premier League,0,FALSE,"",Summer,46,37,1,1895,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,2020,arsenal,chelsea,0.894736842105263,left winger,chelsea,arsenal
England,2020,France,dijon,arsenal fc,Arsenal FC,Premier League,Arrivals,Rúnar Alex Rúnarsson,https://www.transfermarkt.com/runar-alex-runarsson/profil/spieler/205657,Goalkeeper,25,Iceland,Dijon,Ligue 1,2e+06,FALSE,"",Summer,33,6,0,465,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,2020,arsenal,dijon,,goalkeeper,dijon,arsenal
England,2020,Brazil,flamengo,arsenal fc,Arsenal FC,Premier League,Arrivals,Pablo Marí,https://www.transfermarkt.com/pablo-mari/profil/spieler/210178,Centre-Back,26,Spain,Flamengo,Série A,6e+06,FALSE,"",Summer,29,16,1,1470,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,2020,arsenal,flamengo,,centre-back,flamengo,arsenal
England,2020,Poland,jagiellonia,arsenal fc,Arsenal FC,Premier League,Arrivals,Dejan Iliev,https://www.transfermarkt.com/dejan-iliev/profil/spieler/205757,Goalkeeper,25,North Macedonia,Jagiellonia,Ekstraklasa,,TRUE,End of loan 31/07/2020,Summer,0,0,0,0,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,2020,arsenal,jagiellonia,,goalkeeper,jagiellonia,arsenal
England,2020,France,lille,arsenal fc,Arsenal FC,Premier League,Arrivals,Gabriel Magalhães,https://www.transfermarkt.com/gabriel-magalhaes/profil/spieler/435338,Centre-Back,22,Brazil,Lille,Ligue 1,2.6e+07,FALSE,"",Summer,47,32,3,2807,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,2020,arsenal,lille,,centre-back,lille,arsenal
England,2020,England,newcastle,arsenal fc,Arsenal FC,Premier League,Arrivals,Joe Willock,https://www.transfermarkt.com/joe-willock/profil/spieler/340329,Central Midfield,21,England,Newcastle,Premier League,,TRUE,End of loan 31/05/2021,Summer,29,17,3,911,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,2020,arsenal,newcastle,0.663157894736842,central midfield,newcastle,arsenal
England,2020,Italy,roma,arsenal fc,Arsenal FC,Premier League,Arrivals,Henrikh Mkhitaryan,https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735,Central Midfield,31,Armenia,Roma,Serie A,,TRUE,End of loan 31/08/2020,Summer,,,,,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,2020,arsenal,roma,,central midfield,roma,arsenal
England,2020,France,saint-étienne,arsenal fc,Arsenal FC,Premier League,Arrivals,William Saliba,https://www.transfermarkt.com/william-saliba/profil/spieler/495666,Centre-Back,19,France,Saint-Étienne,Ligue 1,,TRUE,End of loan 30/06/2020,Summer,2,0,0,0,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,2020,arsenal,saint-étienne,,centre-back,sainttienne,arsenal
England,2020,England,southampton,arsenal fc,Arsenal FC,Premier League,Arrivals,Cédric Soares,https://www.transfermarkt.com/cedric-soares/profil/spieler/112988,Right-Back,28,Portugal,Southampton,Premier League,0,FALSE,"",Summer,44,24,0,1780,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,2020,arsenal,southampton,0.615789473684211,right-back,southampton,arsenal
England,2020,England,west brom,arsenal fc,Arsenal FC,Premier League,Arrivals,Ainsley Maitland-Niles,https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845,Right-Back,23,England,West Brom,Premier League,,TRUE,End of loan 31/05/2021,Summer,31,21,0,1184,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,2020,arsenal,west brom,,right-back,west brom,arsenal
England,2020,England,aston villa u21,aston villa,Aston Villa,Premier League,Arrivals,Jacob Ramsey,https://www.transfermarkt.com/jacob-ramsey/profil/spieler/503749,Central Midfield,19,England,Aston Villa U21,Premier League 2,,FALSE,-,Summer,33,25,0,847,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,2020,aston villa,aston villa,,central midfield,aston villa,aston villa
England,2020,England,birmingham,aston villa,Aston Villa,Premier League,Arrivals,Scott Hogan,https://www.transfermarkt.com/scott-hogan/profil/spieler/138783,Centre-Forward,28,Ireland,Birmingham,Championship,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,2020,aston villa,birmingham,,centre-forward,birmingham,aston villa
England,2020,England,brentford,aston villa,Aston Villa,Premier League,Arrivals,Ollie Watkins,https://www.transfermarkt.com/ollie-watkins/profil/spieler/324358,Centre-Forward,24,England,Brentford,Championship,3.4e+07,FALSE,"",Summer,40,40,16,3439,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,2020,aston villa,brentford,,centre-forward,brentford,aston villa
England,2020,England,charlton,aston villa,Aston Villa,Premier League,Arrivals,Andre Green,https://www.transfermarkt.com/andre-green/profil/spieler/309841,Left Winger,22,England,Charlton,League One,,TRUE,End of loan 31/07/2020,Summer,,,,,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,2020,aston villa,charlton,,left winger,charlton,aston villa
England,2020,England,aston villa,chelsea fc,Chelsea FC,Premier League,Arrivals,Ross Barkley,https://www.transfermarkt.com/ross-barkley/profil/spieler/131978,Central Midfield,27,England,Aston Villa,Premier League,,TRUE,End of loan 31/05/2021,Summer,5,3,1,130,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2020,2020,chelsea,aston villa,0.173684210526316,central midfield,aston villa,chelsea
England,2020,England,aston villa,chelsea fc,Chelsea FC,Premier League,Arrivals,Danny Drinkwater,https://www.transfermarkt.com/danny-drinkwater/profil/spieler/73491,Central Midfield,30,England,Aston Villa,Premier League,,TRUE,End of loan 30/06/2020,Summer,,,,,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2020,2020,chelsea,aston villa,0.173684210526316,central midfield,aston villa,chelsea
England,2020,England,chelsea,aston villa,Aston Villa,Premier League,Arrivals,Ross Barkley,https://www.transfermarkt.com/ross-barkley/profil/spieler/131978,Central Midfield,26,England,Chelsea,Premier League,0,TRUE,loan transfer,Summer,28,24,3,1537,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,2020,aston villa,chelsea,0.173684210526316,central midfield,chelsea,aston villa
England,2020,England,luton,aston villa,Aston Villa,Premier League,Arrivals,James Bree,https://www.transfermarkt.com/james-bree/profil/spieler/324223,Right-Back,22,England,Luton,Championship,,TRUE,End of loan 23/07/2020,Summer,,,,,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2020,2020,aston villa,luton,,right-back,luton,aston villa
