country,season,seller_clean,buyer_clean,buyer_raw,team_name,league,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,country_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played,team_url,season_start,pos_clean,is_rival
Spain,2022,espanyol,rayo vallecano,rayo vallecano,Rayo Vallecano,LaLiga,Arrivals,Diego López,https://www.transfermarkt.com/diego-lopez/profil/spieler/34370,Goalkeeper,40,Spain,Espanyol,LaLiga,Spain,0,FALSE,"",Summer,35,5,0,395,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2022,2022,goalkeeper,FALSE
Spain,2022,fiorentina,rcd mallorca,rcd mallorca,RCD Mallorca,LaLiga,Arrivals,Matija Nastasić,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,Centre-Back,29,Serbia,Fiorentina,Serie A,Italy,0,FALSE,"",Summer,27,17,1,1203,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2022,2022,centre-back,FALSE
Spain,2022,frankfurt,celta de vigo,celta de vigo,Celta de Vigo,LaLiga,Arrivals,Gonçalo Paciência,https://www.transfermarkt.com/goncalo-paciencia/profil/spieler/181547,Centre-Forward,28,Portugal,Frankfurt,Bundesliga,Germany,790000,FALSE,"",Summer,37,28,3,833,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2022,2022,centre-forward,FALSE
Spain,2022,getafe,valencia,valencia cf,Valencia CF,LaLiga,Arrivals,Hugo Duro,https://www.transfermarkt.com/hugo-duro/profil/spieler/573775,Centre-Forward,22,Spain,Getafe,LaLiga,Spain,4e+06,FALSE,"",Summer,39,34,2,1578,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2022,2022,centre-forward,TRUE
Spain,2022,lazio,rcd mallorca,rcd mallorca,RCD Mallorca,LaLiga,Arrivals,Vedat Muriqi,https://www.transfermarkt.com/vedat-muriqi/profil/spieler/256267,Centre-Forward,28,Kosovo,Lazio,Serie A,Italy,8020000,FALSE,"",Summer,39,37,16,3073,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2022,2022,centre-forward,FALSE
Spain,2022,lazio,real betis,real betis balompié,Real Betis Balompié,LaLiga,Arrivals,Luiz Felipe,https://www.transfermarkt.com/luiz-felipe/profil/spieler/457931,Centre-Back,25,Italy,Lazio,Serie A,Italy,0,FALSE,"",Summer,33,30,0,2396,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2022,2022,centre-back,FALSE
Spain,2022,lazio,villarreal,villarreal cf,Villarreal CF,LaLiga,Arrivals,Pepe Reina,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,Goalkeeper,39,Spain,Lazio,Serie A,Italy,0,FALSE,"",Summer,45,32,0,2910,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2022,2022,goalkeeper,FALSE
Spain,2022,leeds,barcelona,fc barcelona,FC Barcelona,LaLiga,Arrivals,Raphinha,https://www.transfermarkt.com/raphinha/profil/spieler/411295,Left Winger,25,Brazil,Leeds,Premier League,England,5.8e+07,FALSE,"",Summer,52,50,10,2925,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2022,2022,left winger,FALSE
Spain,2022,leeds,getafe,getafe cf,Getafe CF,LaLiga,Arrivals,Kiko Casilla,https://www.transfermarkt.com/kiko-casilla/profil/spieler/27486,Goalkeeper,35,Spain,Leeds,Premier League,England,0,FALSE,"",Summer,40,2,0,210,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2022,2022,goalkeeper,FALSE
Spain,2022,man utd,valencia,valencia cf,Valencia CF,LaLiga,Arrivals,Edinson Cavani,https://www.transfermarkt.com/edinson-cavani/profil/spieler/48280,Centre-Forward,35,Uruguay,Man Utd,Premier League,England,0,FALSE,"",Summer,30,28,7,1694,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2022,2022,centre-forward,FALSE
Spain,2022,monaco,real madrid,real madrid,Real Madrid,LaLiga,Arrivals,Aurélien Tchouaméni,https://www.transfermarkt.com/aurelien-tchouameni/profil/spieler/413112,Defensive Midfield,22,France,Monaco,Ligue 1,Monaco,8e+07,FALSE,"",Summer,51,50,0,2840,https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2022,2022,defensive midfield,FALSE
Spain,2022,newcastle,elche cf,elche cf,Elche CF,LaLiga,Arrivals,Federico Fernández,https://www.transfermarkt.com/federico-fernandez/profil/spieler/85475,Centre-Back,33,Argentina,Newcastle,Premier League,England,0,FALSE,"",Summer,5,1,0,90,https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2022,2022,centre-back,FALSE
Spain,2022,rcd mallorca,espanyol,rcd espanyol barcelona,RCD Espanyol Barcelona,LaLiga,Arrivals,Brian Oliván,https://www.transfermarkt.com/brian-olivan/profil/spieler/166677,Left-Back,28,Spain,RCD Mallorca,LaLiga,Spain,0,FALSE,"",Summer,34,33,1,2713,https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/saison_id/2022,2022,left-back,FALSE
Spain,2022,real madrid,getafe,getafe cf,Getafe CF,LaLiga,Arrivals,Borja Mayoral,https://www.transfermarkt.com/borja-mayoral/profil/spieler/298976,Centre-Forward,25,Spain,Real Madrid,LaLiga,Spain,1e+07,FALSE,"",Summer,41,38,9,2896,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2022,2022,centre-forward,FALSE
Spain,2022,real madrid,girona,girona fc,Girona FC,LaLiga,Arrivals,Miguel Gutiérrez,https://www.transfermarkt.com/miguel-gutierrez/profil/spieler/525299,Left-Back,21,Spain,Real Madrid,LaLiga,Spain,1.1e+07,FALSE,"",Summer,39,36,2,2577,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2022,2022,left-back,FALSE
Spain,2022,real madrid,real sociedad,real sociedad,Real Sociedad,LaLiga,Arrivals,Takefusa Kubo,https://www.transfermarkt.com/takefusa-kubo/profil/spieler/405398,Right Winger,21,Japan,Real Madrid,LaLiga,Spain,6500000,FALSE,"",Summer,47,44,9,2916,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2022,2022,right winger,TRUE
Spain,2022,real madrid,sevilla fc,sevilla fc,Sevilla FC,LaLiga,Arrivals,Isco,https://www.transfermarkt.com/isco/profil/spieler/85288,Attacking Midfield,30,Spain,Real Madrid,LaLiga,Spain,0,FALSE,"",Summer,19,19,1,1265,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2022,2022,attacking midfield,FALSE
Spain,2022,real sociedad,real betis,real betis balompié,Real Betis Balompié,LaLiga,Arrivals,Willian José,https://www.transfermarkt.com/willian-jose/profil/spieler/122155,Centre-Forward,30,Brazil,Real Sociedad,LaLiga,Spain,1e+07,FALSE,"",Summer,46,39,6,1433,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2022,2022,centre-forward,TRUE
Spain,2022,real sociedad,sevilla fc,sevilla fc,Sevilla FC,LaLiga,Arrivals,Adnan Januzaj,https://www.transfermarkt.com/adnan-januzaj/profil/spieler/177847,Right Winger,27,Belgium,Real Sociedad,LaLiga,Spain,0,FALSE,"",Summer,23,6,0,125,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2022,2022,right winger,TRUE
Spain,2022,real valladolid,girona,girona fc,Girona FC,LaLiga,Arrivals,Toni Villa,https://www.transfermarkt.com/toni-villa/profil/spieler/337066,Left Winger,27,Spain,Real Valladolid,LaLiga,Spain,0,FALSE,"",Summer,28,26,1,977,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2022,2022,left winger,FALSE
Spain,2022,sevilla fc,barcelona,fc barcelona,FC Barcelona,LaLiga,Arrivals,Jules Koundé,https://www.transfermarkt.com/jules-kounde/profil/spieler/411975,Right-Back,23,France,Sevilla FC,LaLiga,Spain,5e+07,FALSE,"",Summer,43,40,1,3456,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2022,2022,right-back,FALSE
Spain,2022,sevilla fc,getafe,getafe cf,Getafe CF,LaLiga,Arrivals,Munir El Haddadi,https://www.transfermarkt.com/munir-el-haddadi/profil/spieler/223725,Attacking Midfield,26,Morocco,Sevilla FC,LaLiga,Spain,0,FALSE,"",Summer,34,31,7,1356,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2022,2022,attacking midfield,TRUE
Spain,2022,southampton,girona,girona fc,Girona FC,LaLiga,Arrivals,Oriol Romeu,https://www.transfermarkt.com/oriol-romeu/profil/spieler/66100,Defensive Midfield,30,Spain,Southampton,Premier League,England,5500000,FALSE,"",Summer,34,34,2,3042,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2022,2022,defensive midfield,FALSE
Spain,2022,stade reims,rcd mallorca,rcd mallorca,RCD Mallorca,LaLiga,Arrivals,Predrag Rajković,https://www.transfermarkt.com/predrag-rajkovic/profil/spieler/190263,Goalkeeper,26,Serbia,Stade Reims,Ligue 1,France,2e+06,FALSE,"",Summer,39,36,0,3240,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2022,2022,goalkeeper,FALSE
Spain,2022,stuttgart,rcd mallorca,rcd mallorca,RCD Mallorca,LaLiga,Arrivals,Pablo Maffeo,https://www.transfermarkt.com/pablo-maffeo/profil/spieler/251876,Right-Back,24,Argentina,Stuttgart,Bundesliga,Germany,3e+06,FALSE,"",Summer,38,37,2,3032,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2022,2022,right-back,FALSE
Spain,2022,ud almería,espanyol,rcd espanyol barcelona,RCD Espanyol Barcelona,LaLiga,Arrivals,José Carlos Lazo,https://www.transfermarkt.com/jose-carlos-lazo/profil/spieler/282410,Left Winger,26,Spain,UD Almería,LaLiga,Spain,0,FALSE,"",Summer,37,14,1,342,https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/saison_id/2022,2022,left winger,TRUE
Spain,2022,ud almería,real sociedad,real sociedad,Real Sociedad,LaLiga,Arrivals,Umar Sadiq,https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715,Centre-Forward,25,Nigeria,UD Almería,LaLiga,Spain,2e+07,FALSE,"",Summer,3,3,1,128,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2022,2022,centre-forward,FALSE
Spain,2022,udinese,atlético,atlético de madrid,Atlético de Madrid,LaLiga,Arrivals,Nahuel Molina,https://www.transfermarkt.com/nahuel-molina/profil/spieler/424042,Right-Back,24,Argentina,Udinese,Serie A,Italy,2e+07,FALSE,"",Summer,44,43,4,3730,https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2022,2022,right-back,FALSE
Spain,2022,valencia,girona,girona fc,Girona FC,LaLiga,Arrivals,Manu Vallejo,https://www.transfermarkt.com/manu-vallejo/profil/spieler/527350,Second Striker,25,Spain,Valencia,LaLiga,Spain,0,FALSE,"",Summer,17,8,0,265,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2022,2022,second striker,TRUE
Spain,2022,villarreal,ca osasuna,ca osasuna,CA Osasuna,LaLiga,Arrivals,Moi Gómez,https://www.transfermarkt.com/moi-gomez/profil/spieler/175449,Left Winger,28,Spain,Villarreal,LaLiga,Spain,1800000,FALSE,"",Summer,41,38,3,2852,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2022,2022,left winger,TRUE
Spain,2022,villarreal,ca osasuna,ca osasuna,CA Osasuna,LaLiga,Arrivals,Rubén Peña,https://www.transfermarkt.com/ruben-pena/profil/spieler/238868,Right-Back,30,Spain,Villarreal,LaLiga,Spain,0,FALSE,"",Summer,27,24,0,1493,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2022,2022,right-back,TRUE
Spain,2023,alavés,rayo vallecano,rayo vallecano,Rayo Vallecano,LaLiga,Arrivals,Florian Lejeune,https://www.transfermarkt.com/florian-lejeune/profil/spieler/127108,Centre-Back,32,France,Alavés,LaLiga,Spain,2500000,FALSE,"",Summer,39,38,3,3343,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2023,2023,centre-back,TRUE
Spain,2023,athletic club,barcelona,fc barcelona,FC Barcelona,LaLiga,Arrivals,Iñigo Martínez,https://www.transfermarkt.com/inigo-martinez/profil/spieler/158863,Centre-Back,32,Spain,Athletic Club,LaLiga,Spain,0,FALSE,"",Summer,37,25,0,1623,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2023,2023,centre-back,FALSE
Spain,2023,atlético,celta de vigo,celta de vigo,Celta de Vigo,LaLiga,Arrivals,Manu Sánchez,https://www.transfermarkt.com/manu-sanchez/profil/spieler/618809,Left-Back,22,Spain,Atlético,LaLiga,Spain,0,FALSE,"",Summer,42,28,0,1892,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2023,2023,left-back,FALSE
Spain,2023,atlético,rayo vallecano,rayo vallecano,Rayo Vallecano,LaLiga,Arrivals,Sergio Camello,https://www.transfermarkt.com/sergio-camello/profil/spieler/505674,Centre-Forward,22,Spain,Atlético,LaLiga,Spain,5e+06,FALSE,"",Summer,40,32,4,1746,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2023,2023,centre-forward,FALSE
Spain,2023,barcelona,atlético,atlético de madrid,Atlético de Madrid,LaLiga,Arrivals,Antoine Griezmann,https://www.transfermarkt.com/antoine-griezmann/profil/spieler/125781,Second Striker,32,France,Barcelona,LaLiga,Spain,2.2e+07,FALSE,"",Summer,49,48,24,3917,https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2023,2023,second striker,TRUE
Spain,2023,barcelona,real betis,real betis balompié,Real Betis Balompié,LaLiga,Arrivals,Abde Ezzalzouli,https://www.transfermarkt.com/abde-ezzalzouli/profil/spieler/724520,Left Winger,21,Morocco,Barcelona,LaLiga,Spain,7500000,FALSE,"",Summer,40,36,5,1562,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2023,2023,left winger,FALSE
Spain,2023,barcelona,real betis,real betis balompié,Real Betis Balompié,LaLiga,Arrivals,Álex Collado,https://www.transfermarkt.com/alex-collado/profil/spieler/282722,Attacking Midfield,24,Spain,Barcelona,LaLiga,Spain,5e+05,FALSE,"",Summer,,,,,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2023,2023,attacking midfield,FALSE
Spain,2023,bayern munich,girona,girona fc,Girona FC,LaLiga,Arrivals,Daley Blind,https://www.transfermarkt.com/daley-blind/profil/spieler/12282,Centre-Back,33,Netherlands,Bayern Munich,Bundesliga,Germany,0,FALSE,"",Summer,38,37,3,3213,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2023,2023,centre-back,FALSE
Spain,2023,brentford,valencia,valencia cf,Valencia CF,LaLiga,Arrivals,Sergi Canós,https://www.transfermarkt.com/sergi-canos/profil/spieler/251845,Left Winger,26,Spain,Brentford,Premier League,England,250000,FALSE,"",Summer,32,31,2,1490,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2023,2023,left winger,FALSE
Spain,2023,ca osasuna,Alavés,deportivo alavés,Deportivo Alavés,LaLiga,Arrivals,Kike García,https://www.transfermarkt.com/kike-garcia/profil/spieler/93936,Centre-Forward,33,Spain,CA Osasuna,LaLiga,Spain,0,FALSE,"",Summer,41,35,3,1526,https://www.transfermarkt.com/deportivo-alaves/startseite/verein/1108/saison_id/2023,2023,centre-forward,FALSE
Spain,2023,ca osasuna,rayo vallecano,rayo vallecano,Rayo Vallecano,LaLiga,Arrivals,Aridane Hernández,https://www.transfermarkt.com/aridane-hernandez/profil/spieler/82503,Centre-Back,34,Spain,CA Osasuna,LaLiga,Spain,0,FALSE,"",Summer,35,21,0,1871,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2023,2023,centre-back,TRUE
Spain,2023,celta de vigo,atlético,atlético de madrid,Atlético de Madrid,LaLiga,Arrivals,Javi Galán,https://www.transfermarkt.com/javi-galan/profil/spieler/448628,Left-Back,28,Spain,Celta de Vigo,LaLiga,Spain,5e+06,FALSE,"",Summer,29,9,0,263,https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2023,2023,left-back,FALSE
Spain,2023,celta de vigo,villarreal,villarreal cf,Villarreal CF,LaLiga,Arrivals,Denis Suárez,https://www.transfermarkt.com/denis-suarez/profil/spieler/165007,Attacking Midfield,29,Spain,Celta de Vigo,LaLiga,Spain,0,FALSE,"",Summer,7,5,0,160,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2023,2023,attacking midfield,TRUE
Spain,2023,chelsea,atlético,atlético de madrid,Atlético de Madrid,LaLiga,Arrivals,César Azpilicueta,https://www.transfermarkt.com/cesar-azpilicueta/profil/spieler/57500,Centre-Back,33,Spain,Chelsea,Premier League,England,0,FALSE,"",Summer,41,34,0,1827,https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2023,2023,centre-back,FALSE
Spain,2023,crystal palace,celta de vigo,celta de vigo,Celta de Vigo,LaLiga,Arrivals,Vicente Guaita,https://www.transfermarkt.com/vicente-guaita/profil/spieler/64399,Goalkeeper,36,Spain,Crystal Palace,Premier League,England,0,FALSE,"",Summer,36,27,0,2402,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2023,2023,goalkeeper,FALSE
Spain,2023,cádiz cf,getafe,getafe cf,Getafe CF,LaLiga,Arrivals,Choco Lozano,https://www.transfermarkt.com/choco-lozano/profil/spieler/131275,Centre-Forward,30,Honduras,Cádiz CF,LaLiga,Spain,0,FALSE,"",Summer,22,7,1,180,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2023,2023,centre-forward,FALSE
Spain,2023,cádiz cf,rayo vallecano,rayo vallecano,Rayo Vallecano,LaLiga,Arrivals,Alfonso Espino,https://www.transfermarkt.com/alfonso-espino/profil/spieler/311044,Left-Back,31,Uruguay,Cádiz CF,LaLiga,Spain,0,FALSE,"",Summer,41,33,0,2648,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2023,2023,left-back,TRUE
Spain,2023,dortmund,real madrid,real madrid,Real Madrid,LaLiga,Arrivals,Jude Bellingham,https://www.transfermarkt.com/jude-bellingham/profil/spieler/581678,Attacking Midfield,20,England,Dortmund,Bundesliga,Germany,1.27e+08,FALSE,"",Summer,48,42,23,3644,https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2023,2023,attacking midfield,FALSE
Spain,2023,frankfurt,sevilla fc,sevilla fc,Sevilla FC,LaLiga,Arrivals,Djibril Sow,https://www.transfermarkt.com/djibril-sow/profil/spieler/212723,Central Midfield,26,Switzerland,Frankfurt,Bundesliga,Germany,1e+07,FALSE,"",Summer,38,33,1,2094,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2023,2023,central midfield,FALSE
Spain,2023,fulham,girona,girona fc,Girona FC,LaLiga,Arrivals,Paulo Gazzaniga,https://www.transfermarkt.com/paulo-gazzaniga/profil/spieler/195488,Goalkeeper,31,Argentina,Fulham,Premier League,England,0,FALSE,"",Summer,42,38,0,3420,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2023,2023,goalkeeper,FALSE
Spain,2023,getafe,girona,girona fc,Girona FC,LaLiga,Arrivals,Portu,https://www.transfermarkt.com/portu/profil/spieler/99353,Right Winger,31,Spain,Getafe,LaLiga,Spain,1500000,FALSE,"",Summer,40,38,8,1538,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2023,2023,right winger,FALSE
Spain,2023,getafe,real betis,real betis balompié,Real Betis Balompié,LaLiga,Arrivals,Sergi Altimira,https://www.transfermarkt.com/sergi-altimira/profil/spieler/466801,Central Midfield,21,Spain,Getafe,LaLiga,Spain,2e+06,FALSE,"",Summer,38,17,1,796,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2023,2023,central midfield,TRUE
Spain,2023,girona,barcelona,fc barcelona,FC Barcelona,LaLiga,Arrivals,Oriol Romeu,https://www.transfermarkt.com/oriol-romeu/profil/spieler/66100,Defensive Midfield,31,Spain,Girona,LaLiga,Spain,3400000,FALSE,"",Summer,52,37,0,1435,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2023,2023,defensive midfield,TRUE
Spain,2023,girona,villarreal,villarreal cf,Villarreal CF,LaLiga,Arrivals,Ramón Terrats,https://www.transfermarkt.com/ramon-terrats/profil/spieler/783396,Central Midfield,22,Spain,Girona,LaLiga,Spain,2500000,FALSE,"",Summer,34,24,0,1035,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2023,2023,central midfield,TRUE
Spain,2023,granada cf,atlético,atlético de madrid,Atlético de Madrid,LaLiga,Arrivals,Samu Aghehowa,https://www.transfermarkt.com/samu-aghehowa/profil/spieler/991268,Centre-Forward,19,Spain,Granada CF,LaLiga,Spain,6e+06,FALSE,"",Summer,,,,,https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2023,2023,centre-forward,FALSE
Spain,2023,leipzig,sevilla fc,sevilla fc,Sevilla FC,LaLiga,Arrivals,Ørjan Nyland,https://www.transfermarkt.com/orjan-nyland/profil/spieler/73517,Goalkeeper,32,Norway,Leipzig,Bundesliga,Germany,0,FALSE,"",Summer,33,28,0,2520,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2023,2023,goalkeeper,FALSE
Spain,2023,leipzig,villarreal,villarreal cf,Villarreal CF,LaLiga,Arrivals,Alexander Sørloth,https://www.transfermarkt.com/alexander-sorloth/profil/spieler/238407,Centre-Forward,27,Norway,Leipzig,Bundesliga,Germany,1e+07,FALSE,"",Summer,42,41,26,2955,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2023,2023,centre-forward,FALSE
