country,league,season,team_a,team_b,pos_diff,team_a_low,team_b_low,country_low,league_low
England,Games of Matchday 38 Premier League 22/23,2022,Everton,Leeds,2,everton,leeds,england,games of matchday 38 premier league 22/23
England,Games of Matchday 38 Premier League 22/23,2022,Everton,Leicester,1,everton,leicester,england,games of matchday 38 premier league 22/23
England,Games of Matchday 38 Premier League 22/23,2022,Everton,Nott'm Forest,1,everton,nott'm forest,england,games of matchday 38 premier league 22/23
England,Games of Matchday 38 Premier League 22/23,2022,Fulham,Tottenham,2,fulham,tottenham,england,games of matchday 38 premier league 22/23
England,Games of Matchday 38 Premier League 22/23,2022,Leeds,Leicester,1,leeds,leicester,england,games of matchday 38 premier league 22/23
England,Games of Matchday 38 Premier League 22/23,2022,Leeds,Southampton,1,leeds,southampton,england,games of matchday 38 premier league 22/23
England,Games of Matchday 38 Premier League 22/23,2022,Leicester,Nott'm Forest,2,leicester,nott'm forest,england,games of matchday 38 premier league 22/23
England,Games of Matchday 38 Premier League 22/23,2022,Leicester,Southampton,2,leicester,southampton,england,games of matchday 38 premier league 22/23
England,Games of Matchday 38 Premier League 22/23,2022,Liverpool,Man Utd,2,liverpool,man utd,england,games of matchday 38 premier league 22/23
England,Games of Matchday 38 Premier League 22/23,2022,Liverpool,Newcastle,1,liverpool,newcastle,england,games of matchday 38 premier league 22/23
England,Games of Matchday 38 Premier League 22/23,2022,Man City,Man Utd,2,man city,man utd,england,games of matchday 38 premier league 22/23
England,Games of Matchday 38 Premier League 22/23,2022,Man Utd,Newcastle,1,man utd,newcastle,england,games of matchday 38 premier league 22/23
England,Games of Matchday 38 Premier League 22/23,2022,Nott'm Forest,West Ham,2,nott'm forest,west ham,england,games of matchday 38 premier league 22/23
England,Games of Matchday 38 Premier League 22/23,2022,West Ham,Wolves,1,west ham,wolves,england,games of matchday 38 premier league 22/23
England,Games of Matchday 38 Premier League 23/24,2023,Arsenal,Aston Villa,2,arsenal,aston villa,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Arsenal,Liverpool,1,arsenal,liverpool,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Arsenal,Man City,1,arsenal,man city,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Aston Villa,Chelsea,2,aston villa,chelsea,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Aston Villa,Liverpool,1,aston villa,liverpool,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Aston Villa,Tottenham,1,aston villa,tottenham,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Bournemouth,Brighton,1,bournemouth,brighton,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Bournemouth,Crystal Palace,2,bournemouth,crystal palace,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Bournemouth,Fulham,1,bournemouth,fulham,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Bournemouth,Wolves,2,bournemouth,wolves,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Brentford,Everton,1,brentford,everton,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Brentford,Luton,2,brentford,luton,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Brentford,Nott'm Forest,1,brentford,nott'm forest,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Brentford,Wolves,2,brentford,wolves,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Brighton,Crystal Palace,1,brighton,crystal palace,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Brighton,Fulham,2,brighton,fulham,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Brighton,West Ham,2,brighton,west ham,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Burnley,Luton,1,burnley,luton,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Burnley,Nott'm Forest,2,burnley,nott'm forest,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Burnley,Sheff Utd,1,burnley,sheff utd,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Chelsea,Man Utd,2,chelsea,man utd,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Chelsea,Newcastle,1,chelsea,newcastle,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Chelsea,Tottenham,1,chelsea,tottenham,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Crystal Palace,Man Utd,2,crystal palace,man utd,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Crystal Palace,West Ham,1,crystal palace,west ham,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Everton,Fulham,2,everton,fulham,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Everton,Nott'm Forest,2,everton,nott'm forest,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Everton,Wolves,1,everton,wolves,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Fulham,Wolves,1,fulham,wolves,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Liverpool,Man City,2,liverpool,man city,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Liverpool,Tottenham,2,liverpool,tottenham,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Luton,Nott'm Forest,1,luton,nott'm forest,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Luton,Sheff Utd,2,luton,sheff utd,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Man Utd,Newcastle,1,man utd,newcastle,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Man Utd,West Ham,1,man utd,west ham,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Newcastle,Tottenham,2,newcastle,tottenham,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 23/24,2023,Newcastle,West Ham,2,newcastle,west ham,england,games of matchday 38 premier league 23/24
England,Games of Matchday 38 Premier League 24/25,2024,Arsenal,Chelsea,2,arsenal,chelsea,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Arsenal,Liverpool,1,arsenal,liverpool,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Arsenal,Man City,1,arsenal,man city,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Aston Villa,Brighton,2,aston villa,brighton,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Aston Villa,Chelsea,2,aston villa,chelsea,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Aston Villa,Newcastle,1,aston villa,newcastle,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Aston Villa,Nott'm Forest,1,aston villa,nott'm forest,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Bournemouth,Brentford,1,bournemouth,brentford,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Bournemouth,Brighton,1,bournemouth,brighton,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Bournemouth,Fulham,2,bournemouth,fulham,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Bournemouth,Nott'm Forest,2,bournemouth,nott'm forest,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Brentford,Brighton,2,brentford,brighton,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Brentford,Crystal Palace,2,brentford,crystal palace,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Brentford,Fulham,1,brentford,fulham,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Brighton,Nott'm Forest,1,brighton,nott'm forest,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Chelsea,Man City,1,chelsea,man city,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Chelsea,Newcastle,1,chelsea,newcastle,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Crystal Palace,Everton,1,crystal palace,everton,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Crystal Palace,Fulham,1,crystal palace,fulham,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Crystal Palace,West Ham,2,crystal palace,west ham,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Everton,Fulham,2,everton,fulham,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Everton,Man Utd,2,everton,man utd,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Everton,West Ham,1,everton,west ham,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Ipswich,Leicester,1,ipswich,leicester,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Ipswich,Southampton,1,ipswich,southampton,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Ipswich,Tottenham,2,ipswich,tottenham,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Leicester,Southampton,2,leicester,southampton,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Leicester,Tottenham,1,leicester,tottenham,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Leicester,Wolves,2,leicester,wolves,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Liverpool,Man City,2,liverpool,man city,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Man City,Newcastle,2,man city,newcastle,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Man Utd,Tottenham,2,man utd,tottenham,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Man Utd,West Ham,1,man utd,west ham,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Man Utd,Wolves,1,man utd,wolves,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Newcastle,Nott'm Forest,2,newcastle,nott'm forest,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,Tottenham,Wolves,1,tottenham,wolves,england,games of matchday 38 premier league 24/25
England,Games of Matchday 38 Premier League 24/25,2024,West Ham,Wolves,2,west ham,wolves,england,games of matchday 38 premier league 24/25
France,Games of Matchday 27 Ligue 1 19/20,2019,Amiens SC,Dijon,2,amiens sc,dijon,france,games of matchday 27 ligue 1 19/20
France,Games of Matchday 27 Ligue 1 19/20,2019,Amiens SC,Nîmes Olympique,1,amiens sc,nîmes olympique,france,games of matchday 27 ligue 1 19/20
France,Games of Matchday 27 Ligue 1 19/20,2019,Amiens SC,Toulouse,1,amiens sc,toulouse,france,games of matchday 27 ligue 1 19/20
France,Games of Matchday 27 Ligue 1 19/20,2019,Angers SCO,FC Metz,2,angers sco,fc metz,france,games of matchday 27 ligue 1 19/20
France,Games of Matchday 27 Ligue 1 19/20,2019,Angers SCO,FC Nantes,2,angers sco,fc nantes,france,games of matchday 27 ligue 1 19/20
France,Games of Matchday 27 Ligue 1 19/20,2019,Angers SCO,G. Bordeaux,1,angers sco,g. bordeaux,france,games of matchday 27 ligue 1 19/20
France,Games of Matchday 27 Ligue 1 19/20,2019,Angers SCO,Stade Brestois,1,angers sco,stade brestois,france,games of matchday 27 ligue 1 19/20
France,Games of Matchday 27 Ligue 1 19/20,2019,Dijon,FC Metz,2,dijon,fc metz,france,games of matchday 27 ligue 1 19/20
France,Games of Matchday 27 Ligue 1 19/20,2019,Dijon,Nîmes Olympique,1,dijon,nîmes olympique,france,games of matchday 27 ligue 1 19/20
France,Games of Matchday 27 Ligue 1 19/20,2019,Dijon,Saint-Étienne,1,dijon,saint-étienne,france,games of matchday 27 ligue 1 19/20
France,Games of Matchday 27 Ligue 1 19/20,2019,FC Metz,Saint-Étienne,1,fc metz,saint-étienne,france,games of matchday 27 ligue 1 19/20
France,Games of Matchday 27 Ligue 1 19/20,2019,FC Metz,Stade Brestois,1,fc metz,stade brestois,france,games of matchday 27 ligue 1 19/20
France,Games of Matchday 27 Ligue 1 19/20,2019,FC Nantes,G. Bordeaux,1,fc nantes,g. bordeaux,france,games of matchday 27 ligue 1 19/20
France,Games of Matchday 27 Ligue 1 19/20,2019,FC Nantes,Nice,2,fc nantes,nice,france,games of matchday 27 ligue 1 19/20
France,Games of Matchday 27 Ligue 1 19/20,2019,FC Nantes,R. Strasbourg,1,fc nantes,r. strasbourg,france,games of matchday 27 ligue 1 19/20
